-0.128662 -0.0155472 -0.0536605
-0.0145483 -0.0718371 0.0982042
0.0945029 -0.0608543 -0.0213256
0.14239 -0.0796113 -0.018045
-0.10266 0.0703578 0.0241728
-0.0156194 -0.109594 -0.00864552
-0.0905406 -0.124954 0.0030202
0.211406 -0.0166495 0.076187
-0.0345714 -0.227313 0.126513
0.0986683 -0.0230025 -0.0193801
0.335869 -0.194519 0.272693
0 0 0
0.139261 -0.0311975 0.00100772
0.130524 -0.0440952 -0.0228227
-0.00894077 -0.258038 0.133637
-0.286687 -0.0883144 -0.470719
-0.283456 0.0705843 -0.0518423
0.358035 -0.553629 -0.0548707
-0.0305362 -0.101765 0.134669
0.0448214 -0.0315888 0.0191126
0.178843 -0.0649606 0.0202248
-0.0289471 -0.0506827 0.0148721
0 0 0
0.114311 -0.324839 0.0966429
0.164066 -0.125793 -0.017776
0.102928 -0.0609368 -0.0508676
-0.104589 -0.107321 -0.108218
0.0775921 -0.00968264 -0.174533
-0.0604989 -0.20508 -0.0804107
-0.0529285 -0.0723168 -0.0163911
0.265954 -0.458821 -0.0961865
0.465042 -0.444505 -0.115355
0.304972 -0.0365242 -0.125684
0.272109 -0.0742547 0.336611
0.0289255 -0.181931 0.145164
-0.0728959 -0.033993 -0.0904627
0.127592 -0.252822 -0.04795
-0.0943482 -0.0838906 -0.0574348
-0.0874016 0.00397585 0.0290641
0.103396 -0.108726 0.278294
-0.0185131 0.0936504 -0.207039
-0.0619468 -0.0256657 0.0769191
-0.161891 -0.100399 -0.216181
0.307146 -0.24109 -0.159404
0.160711 -0.273214 -0.00644018
-0.214828 -0.248583 0.142461
-0.313416 -0.463112 -0.123439
-0.0249165 0.0543864 -0.279968
0.0369242 0.0984123 -0.255036
0.016492 -0.00706116 -0.118397
0.0625282 -0.0215081 0.0979957
0.167348 -0.0528201 -0.0144933
0.125634 -0.192317 -0.0177485
0 0 0
0.113759 -0.326656 0.102017
-0.205546 -0.127679 -0.0647577
-0.100875 -0.0521664 -0.00239471
0.0531918 -0.0155449 0.064197
-0.0489362 -0.00071542 0.00681535
0.121096 -0.0962841 -0.226008
-0.0367335 -0.360356 0.281456
-0.113084 -0.191153 0.168019
0.421164 -0.335183 -0.0605463
-0.00257664 -0.255492 0.196812
-0.0522295 -0.170176 0.0933847
-0.038101 -0.0376728 -0.0444637
-0.0911536 -0.177709 0.102716
0 0 0
-0.707107 -0.707107 0
-0.136431 -0.246384 0.00702832
0.0197155 -0.079195 -0.0367598
0.342662 0.120769 -0.00516535
0.159686 -0.0616117 0.0644944
0.299798 -0.228465 -0.0258542
0.0899638 -0.174339 0.143579
0.22354 -0.446095 -0.0200199
-0.0361553 -0.239103 0.0472863
0.079564 -0.192974 0.113506
-0.0793754 -0.165171 -0.045137
0.0684026 -0.242106 0.0671752
-0.017549 0.00797693 0.0195866
0.0310554 -0.00878994 -0.0151539
-0.0200077 -0.156619 0.062481
-0.00624076 -0.0961852 -0.000328773
-0.16658 -0.220712 -0.00544699
0.0843904 -0.136283 0.087658
0.014162 -0.0269423 -0.0178932
0.161076 0.218879 -0.110729
0.00318286 -0.00543879 -0.00854772
0.0313252 0.0753536 -0.25487
-0.0997885 -0.0744149 -0.0572506
0.380093 -0.52641 0.11328
0.2763 -0.204008 -0.239179
-0.0853751 -0.0673172 0.075153
-0.0191582 -0.0488229 0.0763492
0.0536194 -0.0824803 -0.0357241
0 0 0
-0.170762 -0.126561 0.0851483
0.139534 0.00786395 -0.00240708
0.0847687 -0.14709 0.0352358
-0.189944 -0.273937 0.0605239
0.128324 0.0721472 -0.169332
0.0266193 -0.0130062 -0.0724667
8.41245e-05 -0.220852 -0.0184055
-0.0202152 -0.195673 -0.0892468
-0.102788 -0.021263 -0.0776502
0.108353 -0.198502 -0.0363854
-0.0813681 -0.554169 0.161073
0.161844 -0.133133 -0.150427
0.0609105 -0.131688 -0.131867
-0.132085 -0.575069 0.172303
-0.0328752 0.099816 -0.187728
-0.0274158 -0.0679442 -0.0403673
-0.00969687 0.092257 -0.0490312
0.408769 -0.519518 0.449487
0.139001 -0.337785 0.0988861
0.314039 0.100555 -0.00759535
-0.0552182 -0.0182375 0.048679
0 0 0
-0.217056 0.0646702 0.0728912
-0.173045 -0.118695 -0.0542691
0.136986 -0.364663 0.157045
0.0149006 -0.075708 -0.0259916
0.296875 0.033118 -0.211619
0.0877431 -0.125944 0.144275
-0.144264 -0.183817 -0.0686509
0.113957 -0.0228907 0.0596512
-0.371112 -0.190632 0.030083
0.0690059 -0.358054 0.00720202
-0.10466 -0.0789654 -0.0275715
-0.168365 -0.132869 0.170128
-0.274193 -0.947325 -0.0355954
0.0397251 -0.0907171 -0.0387525
0.0530023 -0.0540581 0.0265019
0.0572863 -0.11839 -0.0861384
0.215557 -0.10135 0.0863589
0.0382209 -0.0113449 0.0649438
0.514827 -0.500836 -0.0771813
0.0607208 0.00307997 -0.101736
0.478756 -0.428468 -0.0432943
-0.113402 -0.158236 0.0163328
-0.0781401 -0.0839017 -0.198382
0.151708 -0.0728269 0.0798615
-0.121868 -0.0189408 0.0495351
-0.051474 -0.034596 -0.0526395
0.00520154 -0.0627473 -0.0612734
0.203874 -0.0160837 -0.075452
0.0351668 -0.039851 -0.0150122
0.00765538 0.0413946 -0.163329
-0.00825079 -0.068757 -0.0331798
0.251736 -0.165545 -0.264727
-0.0791167 -0.103139 0.00715294
-0.091738 -0.172171 -0.0775964
-0.237596 -0.0764369 0.238113
0.0412945 -0.212875 -0.0926955
-0.103183 -0.109598 -0.0613864
-0.0921504 -0.311996 0.160614
0.000972384 -0.096526 -0.0368459
-0.0808452 -0.0261061 0.0161802
0.140244 -0.171817 -0.119297
0.336059 -0.337749 -0.169508
-0.217664 -0.164185 -0.0946591
0.202658 -0.0838841 -0.0145941
0.0222128 -0.0729326 -0.0100133
0.353747 -0.209119 -0.303363
0.0654306 -0.018236 0.0224669
0.0261678 -0.257138 -0.109938
0.123109 -0.200467 0.034297
0.724822 -0.658667 -0.0519673
0.141719 0.0428674 0.0732851
-0.120988 -0.0980961 -0.10568
0.0260131 -0.112812 0.00465519
-0.0138954 -0.171204 -0.136518
0.0204843 0.0131435 -0.0682892
-0.0995218 -0.0670562 -0.0135069
-0.0622463 -0.0873883 -0.0890532
-0.282371 0.18598 -0.065248
0.0671291 -0.0180732 0.013336
0.0626253 -0.0860755 0.0700485
-0.266152 -0.0503092 0.248811
0.155387 -0.109698 0.0678566
0.028893 -0.280761 0.231184
0.236719 -0.265776 -0.00444211
-0.168125 -0.0625408 -0.0352138
-0.173011 -0.168909 0.131543
0 0 0
0.105663 -0.495012 0.0250424
0.0163523 -0.0865805 -0.0141509
0.177448 -0.312796 0.197427
-0.276002 -0.0289056 -0.206601
0.149472 0.0582846 0.128765
-0.297234 -0.0742837 0.0783606
0.258896 -0.231663 0.271455
-0.0388834 -0.0645159 0.0551853
-0.0177482 -0.153597 0.013699
0.0338738 -0.184774 0.0242107
-0.113378 -0.19213 -0.188295
0.43059 -0.313641 -0.0256368
-0.0689189 -0.261939 0.058568
0.071129 -0.0116802 -0.0297821
0.0951576 -0.0271449 0.0863423
-0.0724339 -0.0439428 -0.042464
-0.0214073 -0.0396542 0.0577536
0.135238 -0.125861 -0.169606
-0.072749 -0.180699 0.0195636
-0.000704132 -0.0488427 -0.0470116
0 0 0
0 0 0
-0.00764511 -0.193542 -0.0258115
-0.114673 -0.0869885 -0.0394474
0.0371926 -0.136405 0.0208117
0.0896824 -0.240556 -0.029972
-0.327269 -0.215579 -0.0332944
-0.00165831 0.114311 -0.141456
0.14146 -0.124184 -0.134396
0.0456885 -0.371065 -0.441535
0.00316473 -0.60111 -0.204017
0.241275 -0.269955 0.0854195
-0.0979058 -0.159168 0.0236467
0.0509377 -0.627877 -0.0909151
0.00470073 -0.213574 -0.0217217
-0.005865 0.00542933 -0.000264156
-0.0508094 -0.279428 -0.180371
0.00699731 0.000771673 0.0174026
0.0942473 -0.100646 -0.27329
0 0 0
-0.0844493 -0.114104 0.168779
-0.208551 0.0326289 -0.00973638
0.0531848 -0.161318 -0.219812
0.0647373 0.0172667 -0.196328
-0.0293549 -0.594194 -0.0418951
-0.145116 -0.170005 0.0974518
-0.0573128 -0.243555 0.204427
-0.0629846 -0.0327365 -0.0671661
-0.11184 -0.20174 0.00800613
-0.0355871 -0.434343 -0.0494483
-0.144306 -0.18464 -0.00928998
-0.0225151 -0.14348 -0.239109
-0.0465583 -0.128199 -0.274951
0.00923041 0.0499589 -0.0231362
-0.033377 0.0469651 -0.0806518
-0.202672 -0.644438 -0.149474
0.220074 -0.174981 -0.0498536
-0.00958779 -0.271001 0.091374
0.052534 -0.0483256 0.022706
-0.0470349 -0.145369 0.00613401
-0.401478 0.342143 0.194714
0.26235 -0.104035 -0.631837
-0.122408 -0.765752 -0.032579
0.144435 -0.193171 0.139028
0.0442535 -0.21966 -0.0351226
0.0215783 -0.051169 -0.00447099
0.0197342 -0.0291872 0.0115892
0.0617223 -0.070738 -0.0923041
0.0352632 -0.0219195 -0.00126936
0.479381 -0.563256 -0.10873
-0.00426688 -0.167321 -0.0537891
-0.0314637 -0.192728 0.0409588
-0.188118 -0.1948 -0.0866502
0.105074 0.157968 -0.0355244
0.11001 -0.283033 -0.214325
0.188845 -0.216021 0.0433331
0.0942362 -0.176042 0.0515589
0.00464663 -0.145751 -0.282342
0.188188 -0.0742777 -0.375908
-0.00752677 -0.014374 -0.0540123
0.00497655 -0.0172631 0.0606789
-0.0283978 -0.234486 -0.309276
0.0553624 -0.0609433 0.0698772
-0.0193791 -0.040507 -0.100666
-0.105255 -0.074429 -0.0841109
-0.00189817 -0.316424 -0.0382447
-0.0641303 -0.177189 -0.0387833
0.174535 0.0214953 0.116178
-0.0351147 -0.0203381 -0.00505358
0.0027335 -0.0303018 -0.038439
0.0105531 -0.0123231 0.0384473
-0.121817 -0.0880714 0.0182269
-0.222736 0.0326095 0.0571456
0.00447304 -0.0231116 -0.182314
-0.242753 -0.138437 -0.030557
-0.0846219 -0.163475 0.0298876
0.0679245 -0.220375 0.0813325
-0.0561849 -0.0409182 -0.0479641
-0.217744 -0.018154 0.13711
-0.175447 0.0791418 -0.358505
-0.0249962 -0.0435425 -0.0157998
-0.0958559 -0.017202 0.0510043
0.265565 0.00794253 0.0742821
-0.00101261 -0.106495 -0.00137177
0.30718 -0.50175 -0.0274524
0.0537279 -0.178373 0.0731662
-0.101074 -0.305994 0.0680328
0.0436958 0.150108 -0.0379574
-0.0269328 -0.0922198 -0.0779184
0.218564 -0.298375 0.204113
0.0738448 -0.175591 0.0626509
0.113758 -0.166063 -0.0335156
0.068521 -0.152434 0.143031
-0.0292239 -0.499683 0.0446136
-0.18394 -0.149748 -0.116679
0 0 0
-0.143538 -0.0765706 -0.0458588
-0.0313241 -0.0714261 -0.0427389
-0.301031 -0.0906575 -0.00357011
0.00378428 -0.570296 0.0216597
0.0672539 -0.286126 0.076919
-0.263264 -0.0527533 -0.313396
0.00519364 -0.138214 0.128327
-0.000611943 0.0703502 -0.23008
0.0179625 -0.0522173 0.0197845
0.129811 -0.0284673 -0.0339524
-0.0883512 -0.244823 0.0778343
-0.020072 -0.172184 0.0439523
-0.00420945 0.0831042 -0.312366
-0.0668773 -0.223274 -0.0620293
-0.196656 -0.132528 -0.0659032
0.137597 -0.04178 -0.00160771
0.0208041 -0.25586 0.0776611
0 0 0
-0.0608878 0.0099312 -0.00938275
0 0 0
-0.0551169 -0.0308527 -0.0384505
-0.0100637 -0.0556223 -0.0945011
-0.365377 -0.487721 0.0461846
0.0517319 -0.219504 -0.021499
-0.158065 -0.26033 0.0136478
-0.0568735 -0.00855217 -0.0587144
-0.0939254 -0.0436866 0.0145919
-0.0374785 -0.32026 0.186824
-0.146726 -0.431367 -0.12345
0.0794624 -0.300016 0.0668538
-0.23082 -0.552745 -0.0576834
0.214596 -0.30922 -0.0126663
0.256588 0.274134 0.130254
-0.144118 -0.162567 0.0620756
-0.23773 -0.526158 -0.0612276
-0.124105 -0.040295 -0.0221614
0.264067 -0.360292 -0.141863
0.199985 -0.434006 -0.216036
0.261572 -0.460391 -0.0395899
0.160692 0.0395183 0.103978
-0.170617 -0.445283 0.198315
0.110146 -0.093102 -0.0852242
-0.112902 -0.262868 -0.110074
-0.0168409 -0.156208 0.0261853
0.0664094 -0.0406187 -0.0504885
-0.0409047 -0.243809 0.0650758
0.0977143 -0.135883 -0.00529094
-0.222262 -0.402899 -0.0182592
0.513154 -0.546794 -0.0537991
-0.0426699 -0.101714 0.0357828
-0.0281054 -0.227589 -0.0833604
-0.0224644 -0.247191 0.0565373
0.134544 -0.0834789 -0.00975427
0.0617483 0.0328208 -0.0686949
