3.781379461288452148e-01 6.409070640802383423e-02
3.781379461288452148e-01 6.409070640802383423e-02
3.972261548042297363e-01 6.706634163856506348e-02
3.961181342601776123e-01 6.643687933683395386e-02
4.025144577026367188e-01 6.675161421298980713e-02
3.972261548042297363e-01 6.616506725549697876e-02
3.972261548042297363e-01 6.616506725549697876e-02
3.868510425090789795e-01 6.616506725549697876e-02
3.793970644474029541e-01 6.556421518325805664e-02
3.972261548042297363e-01 6.587895005941390991e-02
3.909809589385986328e-01 6.529240310192108154e-02
3.909809589385986328e-01 6.529240310192108154e-02
3.865992128849029541e-01 6.763858348131179810e-02
3.833758831024169922e-01 6.706634163856506348e-02
3.759722709655761719e-01 6.643687933683395386e-02
3.739073276519775391e-01 6.643687933683395386e-02
3.781379461288452148e-01 6.379027664661407471e-02
4.117815494537353516e-01 6.942682713270187378e-02
3.970247209072113037e-01 6.763858348131179810e-02
4.002480506896972656e-01 6.853985786437988281e-02
3.866999447345733643e-01 6.912640482187271118e-02
4.098677039146423340e-01 7.032810151576995850e-02
4.224084913730621338e-01 7.004198431968688965e-02
3.972261548042297363e-01 6.974156200885772705e-02
4.046297669410705566e-01 6.942682713270187378e-02
3.941035568714141846e-01 6.529240310192108154e-02
4.161632955074310303e-01 6.974156200885772705e-02
4.025144577026367188e-01 6.915501505136489868e-02
3.888656198978424072e-01 6.915501505136489868e-02
3.879086971282958984e-01 6.587895005941390991e-02
3.920386135578155518e-01 6.529240310192108154e-02
3.879086971282958984e-01 6.529240310192108154e-02
3.791956305503845215e-01 6.675161421298980713e-02
4.012049734592437744e-01 6.706634163856506348e-02
4.107238948345184326e-01 7.180161774158477783e-02
3.917364180088043213e-01 6.612215191125869751e-02
3.928444385528564453e-01 6.675161421298980713e-02
3.928444385528564453e-01 6.675161421298980713e-02
3.928444385528564453e-01 6.675161421298980713e-02
4.402376115322113037e-01 7.446252554655075073e-02
4.244734644889831543e-01 7.062853127717971802e-02
4.057377874851226807e-01 6.912640482187271118e-02
4.224084913730621338e-01 7.034240663051605225e-02
4.192858934402465820e-01 7.301762700080871582e-02
4.088100492954254150e-01 6.885458528995513916e-02
4.057377874851226807e-01 6.856846809387207031e-02
4.035721123218536377e-01 6.798192858695983887e-02
4.035721123218536377e-01 6.798192858695983887e-02
4.137961566448211670e-01 7.120076566934585571e-02
4.243223667144775391e-01 7.120076566934585571e-02
3.948590159416198730e-01 6.612215191125869751e-02
4.105727970600128174e-01 6.971294432878494263e-02
4.105727970600128174e-01 7.001337409019470215e-02
4.116808176040649414e-01 7.001337409019470215e-02
4.381726384162902832e-01 7.446252554655075073e-02
4.116808176040649414e-01 7.090034335851669312e-02
4.611892998218536377e-01 7.949822396039962769e-02
4.015575349330902100e-01 7.301762700080871582e-02
4.161632955074310303e-01 7.360416650772094727e-02
4.130406677722930908e-01 7.301762700080871582e-02
4.098677039146423340e-01 7.270289212465286255e-02
4.057377874851226807e-01 6.798192858695983887e-02
4.015575349330902100e-01 7.181592285633087158e-02
4.151056408882141113e-01 7.241677492856979370e-02
4.075005650520324707e-01 6.823943555355072021e-02
4.043276011943817139e-01 7.296039909124374390e-02
4.105727970600128174e-01 7.443391531705856323e-02
4.116808176040649414e-01 7.059991359710693359e-02
4.358558654785156250e-01 7.595034688711166382e-02
4.400865137577056885e-01 7.656550407409667969e-02
4.454755187034606934e-01 7.718066126108169556e-02
4.664272367954254150e-01 8.101465553045272827e-02
4.255311191082000732e-01 7.298900932073593140e-02
4.664272367954254150e-01 7.954113930463790894e-02
4.192858934402465820e-01 7.270289212465286255e-02
4.245238304138183594e-01 7.241677492856979370e-02
4.214515686035156250e-01 7.122937589883804321e-02
4.098677039146423340e-01 7.600756734609603882e-02
4.263369441032409668e-01 7.889737188816070557e-02
4.263369441032409668e-01 7.416210323572158813e-02
4.392806589603424072e-01 7.627937942743301392e-02
4.392806589603424072e-01 7.895459979772567749e-02
4.150552749633789062e-01 7.806763052940368652e-02
4.066947400569915771e-01 7.778150588274002075e-02
4.098677039146423340e-01 7.600756734609603882e-02
4.285026192665100098e-01 7.326082140207290649e-02
4.200413525104522705e-01 7.918348908424377441e-02
4.851125180721282959e-01 8.277428895235061646e-02
4.534331560134887695e-01 7.918348908424377441e-02
4.548433423042297363e-01 7.832513749599456787e-02
4.873285591602325439e-01 8.366125822067260742e-02
4.315748810768127441e-01 7.473433762788772583e-02
4.326829016208648682e-01 7.978434115648269653e-02
4.706578552722930908e-01 8.071423321962356567e-02
4.402879774570465088e-01 7.746677845716476440e-02
4.622973203659057617e-01 7.806763052940368652e-02
4.392806589603424072e-01 8.341805636882781982e-02
4.192858934402465820e-01 7.778150588274002075e-02
4.151056408882141113e-01 8.072853833436965942e-02
4.182282388210296631e-01 7.450544089078903198e-02
4.182282388210296631e-01 7.450544089078903198e-02
4.526776671409606934e-01 7.803901284933090210e-02
4.316252470016479492e-01 8.157258480787277222e-02
4.818388223648071289e-01 8.334653079509735107e-02
4.884365797042846680e-01 8.397599309682846069e-02
4.884365797042846680e-01 8.456253260374069214e-02
4.641608297824859619e-01 8.101465553045272827e-02
4.726724624633789062e-01 8.635077625513076782e-02
4.716651439666748047e-01 8.278859406709671021e-02
4.842059612274169922e-01 8.487726747989654541e-02
4.569586813449859619e-01 8.193023502826690674e-02
4.634053409099578857e-01 8.101465553045272827e-02
4.382230043411254883e-01 8.132938295602798462e-02
4.214515686035156250e-01 7.659411430358886719e-02
4.276464283466339111e-01 8.015629649162292480e-02
4.465835392475128174e-01 8.015629649162292480e-02
4.088100492954254150e-01 7.955544441938400269e-02
4.098677039146423340e-01 7.808193564414978027e-02
4.119326472282409668e-01 7.450544089078903198e-02
4.119326472282409668e-01 7.748108357191085815e-02
4.098677039146423340e-01 7.808193564414978027e-02
3.303922414779663086e-01 5.822525918483734131e-02
3.346228897571563721e-01 6.298914551734924316e-02
3.428826928138732910e-01 5.939834937453269958e-02
3.272696435451507568e-01 5.881180614233016968e-02
3.303922414779663086e-01 5.822525918483734131e-02
4.579659700393676758e-01 8.307471126317977905e-02
4.482959508895874023e-01 8.217343688011169434e-02
4.830979406833648682e-01 8.217343688011169434e-02
4.765505194664001465e-01 8.424780517816543579e-02
4.988117218017578125e-01 8.663690090179443359e-02
4.694491028785705566e-01 8.722344040870666504e-02
4.884365797042846680e-01 8.516338467597961426e-02
4.905519187450408936e-01 8.693732321262359619e-02
4.621462225914001465e-01 8.577854186296463013e-02
4.579156041145324707e-01 8.072853833436965942e-02
4.402879774570465088e-01 7.868278026580810547e-02
4.329347312450408936e-01 7.808193564414978027e-02
4.057377874851226807e-01 7.748108357191085815e-02
4.266391396522521973e-01 7.600756734609603882e-02
4.297617375850677490e-01 7.512059807777404785e-02
4.266391396522521973e-01 7.453405857086181641e-02
4.266391396522521973e-01 7.600756734609603882e-02
4.183289706707000732e-01 7.453405857086181641e-02
3.671081066131591797e-01 6.563574820756912231e-02
3.587979376316070557e-01 6.356137990951538086e-02
3.346228897571563721e-01 6.298914551734924316e-02
3.555242121219635010e-01 6.354707479476928711e-02
3.408177495002746582e-01 6.298914551734924316e-02
3.472140431404113770e-01 6.270302832126617432e-02
3.576898872852325439e-01 6.298914551734924316e-02
3.576898872852325439e-01 6.298914551734924316e-02
3.472140431404113770e-01 6.208787113428115845e-02
3.545169234275817871e-01 6.208787113428115845e-02
3.272696435451507568e-01 6.150132417678833008e-02
3.220820724964141846e-01 6.122951209545135498e-02
3.503870368003845215e-01 6.150132417678833008e-02
3.494300842285156250e-01 6.122951209545135498e-02
3.450483679771423340e-01 6.122951209545135498e-02
3.494300842285156250e-01 6.062866002321243286e-02
3.145777285099029541e-01 4.924111813306808472e-02
3.062171936035156250e-01 4.954154044389724731e-02
3.062675595283508301e-01 4.924111813306808472e-02
3.145777285099029541e-01 4.981335625052452087e-02
3.155850470066070557e-01 4.981335625052452087e-02
3.145273923873901367e-01 5.072893574833869934e-02
3.145273923873901367e-01 5.072893574833869934e-02
3.229382634162902832e-01 5.188772082328796387e-02
4.872781932353973389e-01 8.839653432369232178e-02
5.176984667778015137e-01 8.871126174926757812e-02
4.806804358959197998e-01 8.424780517816543579e-02
5.188065171241760254e-01 8.931211382150650024e-02
4.936745166778564453e-01 8.992727100849151611e-02
4.905015528202056885e-01 8.962684124708175659e-02
4.818388223648071289e-01 8.931211382150650024e-02
4.872781932353973389e-01 8.517768979072570801e-02
4.999197423458099365e-01 8.904030174016952515e-02
4.874796569347381592e-01 8.756678551435470581e-02
5.073736906051635742e-01 9.496296942234039307e-02
4.674345254898071289e-01 8.403321355581283569e-02
4.454755187034606934e-01 8.224496990442276001e-02
4.412449002265930176e-01 8.460544794797897339e-02
4.412449002265930176e-01 8.284582197666168213e-02
4.308697581291198730e-01 8.017060160636901855e-02
4.225092232227325439e-01 7.512059807777404785e-02
4.152567088603973389e-01 7.480587065219879150e-02
4.172713160514831543e-01 7.956975698471069336e-02
4.099180698394775391e-01 7.303193211555480957e-02
4.162136614322662354e-01 7.334665954113006592e-02
4.099180698394775391e-01 7.303193211555480957e-02
3.974276185035705566e-01 7.215926796197891235e-02
4.016079008579254150e-01 7.184453308582305908e-02
4.026151895523071289e-01 7.064283639192581177e-02
4.005502462387084961e-01 7.155841588973999023e-02
3.953123092651367188e-01 7.064283639192581177e-02
3.953123092651367188e-01 7.064283639192581177e-02
3.838291764259338379e-01 6.948404759168624878e-02
3.838291764259338379e-01 6.742399185895919800e-02
3.712883591651916504e-01 6.653702259063720703e-02
3.712883591651916504e-01 6.653702259063720703e-02
3.629278242588043213e-01 6.506350636482238770e-02
3.754182755947113037e-01 7.125799357891082764e-02
3.629278242588043213e-01 6.506350636482238770e-02
3.744613230228424072e-01 7.068575173616409302e-02
3.629278242588043213e-01 6.354707479476928711e-02
3.629278242588043213e-01 6.354707479476928711e-02
3.555242121219635010e-01 6.354707479476928711e-02
3.525023460388183594e-01 6.832526624202728271e-02
3.472140431404113770e-01 6.715217977762222290e-02
3.586972057819366455e-01 6.653702259063720703e-02
3.492790162563323975e-01 6.536393612623214722e-02
3.409688174724578857e-01 6.031392887234687805e-02
3.419257700443267822e-01 6.416223198175430298e-02
3.503870368003845215e-01 6.150132417678833008e-02
3.450483679771423340e-01 6.122951209545135498e-02
3.420265018939971924e-01 6.031392887234687805e-02
3.409688174724578857e-01 6.416223198175430298e-02
3.420265018939971924e-01 6.416223198175430298e-02
3.546680212020874023e-01 6.356137990951538086e-02
3.292842209339141846e-01 5.396208539605140686e-02
3.145777285099029541e-01 5.575032904744148254e-02
3.324068486690521240e-01 5.454862862825393677e-02
3.272696435451507568e-01 5.308942124247550964e-02
3.209236860275268555e-01 5.486335977911949158e-02
3.346228897571563721e-01 5.426250770688056946e-02
3.417746722698211670e-01 5.633687227964401245e-02
3.209236860275268555e-01 5.486335977911949158e-02
3.114047646522521973e-01 5.278899520635604858e-02
3.261616230010986328e-01 5.217383801937103271e-02
3.155850470066070557e-01 5.369026958942413330e-02
3.155850470066070557e-01 5.369026958942413330e-02
3.092894554138183594e-01 5.308942124247550964e-02
3.102967441082000732e-01 5.217383801937103271e-02
3.198156654834747314e-01 5.217383801937103271e-02
3.135200738906860352e-01 5.308942124247550964e-02
3.324068486690521240e-01 5.454862862825393677e-02
3.199163973331451416e-01 5.132978782057762146e-02
3.199163973331451416e-01 5.132978782057762146e-02
3.102967441082000732e-01 5.217383801937103271e-02
3.375943899154663086e-01 5.396208539605140686e-02
3.135200738906860352e-01 5.248856917023658752e-02
3.155850470066070557e-01 5.396208539605140686e-02
3.198156654834747314e-01 5.340415239334106445e-02
3.209236860275268555e-01 5.337553843855857849e-02
3.375943899154663086e-01 5.396208539605140686e-02
3.196645677089691162e-01 5.248856917023658752e-02
3.300900757312774658e-01 5.337553843855857849e-02
3.270178139209747314e-01 5.577893927693367004e-02
3.300900757312774658e-01 5.426250770688056946e-02
3.165419697761535645e-01 5.426250770688056946e-02
3.163908720016479492e-01 5.337553843855857849e-02
3.238952159881591797e-01 5.426250770688056946e-02
3.489768207073211670e-01 5.517809092998504639e-02
3.489264547824859619e-01 5.695202946662902832e-02
3.310469985008239746e-01 5.426250770688056946e-02
3.237441182136535645e-01 5.575032904744148254e-02
3.290323913097381592e-01 5.547851696610450745e-02
3.195134699344635010e-01 5.337553843855857849e-02
3.394075334072113037e-01 5.337553843855857849e-02
3.446958065032958984e-01 5.575032904744148254e-02
3.195134699344635010e-01 5.337553843855857849e-02
3.277732729911804199e-01 5.217383801937103271e-02
3.215280771255493164e-01 5.396208539605140686e-02
3.413717448711395264e-01 5.396208539605140686e-02
3.424797654151916504e-01 5.454862862825393677e-02
3.350761532783508301e-01 5.307511240243911743e-02
3.204200565814971924e-01 5.486335977911949158e-02
3.318528234958648682e-01 5.307511240243911743e-02
3.402637243270874023e-01 5.396208539605140686e-02
3.380980491638183594e-01 5.364735424518585205e-02
3.455016613006591797e-01 5.486335977911949158e-02
3.443936407566070557e-01 5.454862862825393677e-02
4.934730529785156250e-01 9.168690443038940430e-02
4.996679127216339111e-01 8.869695663452148438e-02
5.144751071929931641e-01 8.779568225145339966e-02
5.155327916145324707e-01 9.343223273754119873e-02
4.806804358959197998e-01 8.896876871585845947e-02
4.776585400104522705e-01 8.394737541675567627e-02
5.048554539680480957e-01 8.901168406009674072e-02
5.208714604377746582e-01 9.434781223535537720e-02
5.199145078659057617e-01 9.110035747289657593e-02
5.115036368370056152e-01 8.962684124708175659e-02
5.157846212387084961e-01 9.112896770238876343e-02
5.126619935035705566e-01 9.496296942234039307e-02
4.747877717018127441e-01 8.460544794797897339e-02
4.830979406833648682e-01 8.607896417379379272e-02
4.590236246585845947e-01 8.669412136077880859e-02
4.570090472698211670e-01 8.104326575994491577e-02
4.403383433818817139e-01 7.778150588274002075e-02
3.974276185035705566e-01 7.662272453308105469e-02
4.236172437667846680e-01 7.662272453308105469e-02
4.067954421043395996e-01 7.542102783918380737e-02
3.920889794826507568e-01 7.273150235414505005e-02
3.671081066131591797e-01 6.952697038650512695e-02
4.142997860908508301e-01 7.424793392419815063e-02
3.911824226379394531e-01 6.952697038650512695e-02
4.027662873268127441e-01 7.633660733699798584e-02
3.745116889476776123e-01 6.832526624202728271e-02
3.859948515892028809e-01 7.277442514896392822e-02
3.776343166828155518e-01 7.039963454008102417e-02
3.776343166828155518e-01 6.563574820756912231e-02
3.703314363956451416e-01 6.595047563314437866e-02
3.609132468700408936e-01 6.476308405399322510e-02
3.703314363956451416e-01 6.563574820756912231e-02
3.546680212020874023e-01 6.356137990951538086e-02
3.609132468700408936e-01 6.356137990951538086e-02
3.599059581756591797e-01 6.328956782817840576e-02
3.230893611907958984e-01 5.247426405549049377e-02
3.282265663146972656e-01 5.337553843855857849e-02
3.366878330707550049e-01 5.516378581523895264e-02
3.178010880947113037e-01 5.454862862825393677e-02
3.282265663146972656e-01 5.575032904744148254e-02
3.282265663146972656e-01 5.516378581523895264e-02
3.291834890842437744e-01 5.603644996881484985e-02
3.302411437034606934e-01 5.364735424518585205e-02
3.272696435451507568e-01 5.308942124247550964e-02
3.135704398155212402e-01 5.547851696610450745e-02
3.427315950393676758e-01 5.543559789657592773e-02
3.272696435451507568e-01 5.547851696610450745e-02
3.344717919826507568e-01 5.516378581523895264e-02
3.346228897571563721e-01 5.426250770688056946e-02
3.448972702026367188e-01 5.695202946662902832e-02
3.554234802722930908e-01 5.723815038800239563e-02
3.564307987689971924e-01 6.017087027430534363e-02
3.283272981643676758e-01 5.340415239334106445e-02
3.261616230010986328e-01 5.217383801937103271e-02
3.198156654834747314e-01 5.101505666971206665e-02
3.355798125267028809e-01 5.457723885774612427e-02
3.198156654834747314e-01 5.517809092998504639e-02
3.637840151786804199e-01 5.842554196715354919e-02
3.648416996002197266e-01 5.992766842246055603e-02
3.300900757312774658e-01 5.337553843855857849e-02
3.489768207073211670e-01 5.931251496076583862e-02
3.207222223281860352e-01 5.633687227964401245e-02
3.311477303504943848e-01 5.337553843855857849e-02
3.310469985008239746e-01 5.337553843855857849e-02
3.489264547824859619e-01 5.665160343050956726e-02
3.309462666511535645e-01 5.633687227964401245e-02
3.320039212703704834e-01 5.217383801937103271e-02
3.425804972648620605e-01 5.547851696610450745e-02
3.277732729911804199e-01 5.575032904744148254e-02
3.350761532783508301e-01 5.307511240243911743e-02
3.508403003215789795e-01 5.605075508356094360e-02
3.318528234958648682e-01 5.307511240243911743e-02
3.455016613006591797e-01 5.575032904744148254e-02
3.370403945446014404e-01 5.723815038800239563e-02
3.485738933086395264e-01 5.484905466437339783e-02
3.476169705390930176e-01 5.605075508356094360e-02
3.485738933086395264e-01 5.484905466437339783e-02
5.176984667778015137e-01 9.107174724340438843e-02
5.049561858177185059e-01 8.690871298313140869e-02
5.259582996368408203e-01 9.311749786138534546e-02
4.765505194664001465e-01 8.896876871585845947e-02
5.492267608642578125e-01 9.524908661842346191e-02
5.049561858177185059e-01 8.839653432369232178e-02
5.439888238906860352e-01 9.615036100149154663e-02
5.197634100914001465e-01 9.138647466897964478e-02
5.238932967185974121e-01 9.110035747289657593e-02
5.198641419410705566e-01 9.141509234905242920e-02
5.061649680137634277e-01 9.466253966093063354e-02
4.874796569347381592e-01 9.230206161737442017e-02
5.051576495170593262e-01 9.439072757959365845e-02
4.664272367954254150e-01 8.846805989742279053e-02
4.655710160732269287e-01 8.314624428749084473e-02
4.455258846282958984e-01 8.017060160636901855e-02
4.320281445980072021e-01 8.194454014301300049e-02
4.236172437667846680e-01 7.662272453308105469e-02
4.529294967651367188e-01 8.077145367860794067e-02
4.225092232227325439e-01 7.987017929553985596e-02
4.456769824028015137e-01 7.869709283113479614e-02
4.058385193347930908e-01 7.662272453308105469e-02
4.100691676139831543e-01 7.749538868665695190e-02
3.829225897789001465e-01 7.366139441728591919e-02
3.882108926773071289e-01 7.098617404699325562e-02
3.692234158515930176e-01 6.981308758258819580e-02
3.809080123901367188e-01 6.803914904594421387e-02
3.608125150203704834e-01 6.416223198175430298e-02
3.829729557037353516e-01 6.745260208845138550e-02
3.525023460388183594e-01 6.685175746679306030e-02
3.525023460388183594e-01 6.746690720319747925e-02
3.535600006580352783e-01 6.715217977762222290e-02
3.525023460388183594e-01 6.685175746679306030e-02
3.355798125267028809e-01 5.603644996881484985e-02
3.355798125267028809e-01 5.603644996881484985e-02
3.470125794410705566e-01 5.603644996881484985e-02
3.500848412513732910e-01 5.633687227964401245e-02
3.448469042778015137e-01 5.841123685240745544e-02
3.374432921409606934e-01 5.719523131847381592e-02
3.346228897571563721e-01 5.486335977911949158e-02
3.469118475914001465e-01 5.841123685240745544e-02
3.489768207073211670e-01 5.898347496986389160e-02
3.668562769889831543e-01 5.928390100598335266e-02
3.783394098281860352e-01 6.107214465737342834e-02
3.564307987689971924e-01 5.901208892464637756e-02
3.408177495002746582e-01 5.577893927693367004e-02
3.731518685817718506e-01 5.928390100598335266e-02
3.762744665145874023e-01 6.077172234654426575e-02
3.700292408466339111e-01 5.987044423818588257e-02
3.366374671459197998e-01 5.426250770688056946e-02
3.292842209339141846e-01 5.547851696610450745e-02
3.753175437450408936e-01 5.958432704210281372e-02
3.302411437034606934e-01 5.547851696610450745e-02
3.353783488273620605e-01 5.636548623442649841e-02
3.352272510528564453e-01 5.547851696610450745e-02
3.383498787879943848e-01 5.633687227964401245e-02
3.446958065032958984e-01 5.633687227964401245e-02
3.762744665145874023e-01 5.992766842246055603e-02
3.782890439033508301e-01 6.049990653991699219e-02
3.423790335655212402e-01 5.543559789657592773e-02
3.465089499950408936e-01 5.603644996881484985e-02
3.432856202125549316e-01 5.812511965632438660e-02
3.726482093334197998e-01 6.019948422908782959e-02
3.548694849014282227e-01 5.871166288852691650e-02
3.715905547142028809e-01 6.019948422908782959e-02
3.611147105693817139e-01 5.988475307822227478e-02
3.704825341701507568e-01 5.988475307822227478e-02
3.611147105693817139e-01 5.988475307822227478e-02
5.081795454025268555e-01 8.722344040870666504e-02
5.228860378265380859e-01 9.640786796808242798e-02
5.448954105377197266e-01 9.851084649562835693e-02
5.470107197761535645e-01 9.343223273754119873e-02
5.481187105178833008e-01 9.403307735919952393e-02
5.512917041778564453e-01 9.969823807477951050e-02
5.048554539680480957e-01 8.928350359201431274e-02
5.449961423873901367e-01 1.008713319897651672e-01
5.155327916145324707e-01 9.051381051540374756e-02
5.492267608642578125e-01 9.676551818847656250e-02
5.418231487274169922e-01 9.526339173316955566e-02
5.377939939498901367e-01 9.557812660932540894e-02
4.967971146106719971e-01 8.934072405099868774e-02
5.261093378067016602e-01 9.351806342601776123e-02
4.821410179138183594e-01 8.728066831827163696e-02
4.738812148571014404e-01 8.490587770938873291e-02
4.748885035514831543e-01 8.549242466688156128e-02
4.591747224330902100e-01 8.314624428749084473e-02
4.447200596332550049e-01 8.077145367860794067e-02
4.237683415412902832e-01 7.514920830726623535e-02
3.966217935085296631e-01 7.277442514896392822e-02
4.216026663780212402e-01 7.959836721420288086e-02
3.892181813716888428e-01 6.981308758258819580e-02
3.618198037147521973e-01 6.803914904594421387e-02
3.807569146156311035e-01 6.715217977762222290e-02
3.618198037147521973e-01 6.803914904594421387e-02
3.704321682453155518e-01 6.656563282012939453e-02
3.788934350013732910e-01 7.160133123397827148e-02
3.723460137844085693e-01 6.567866355180740356e-02
3.724467456340789795e-01 6.625090539455413818e-02
3.396593630313873291e-01 5.454862862825393677e-02
3.407170176506042480e-01 5.692341923713684082e-02
3.407170176506042480e-01 5.779607966542243958e-02
3.366878330707550049e-01 5.785330384969711304e-02
3.396593630313873291e-01 5.454862862825393677e-02
3.543154597282409668e-01 5.987044423818588257e-02
3.584957420825958252e-01 5.957002192735671997e-02
3.303922414779663086e-01 5.725245550274848938e-02
3.553227484226226807e-01 5.957002192735671997e-02
3.439403474330902100e-01 5.842554196715354919e-02
3.668562769889831543e-01 5.957002192735671997e-02
3.408177495002746582e-01 5.872596800327301025e-02
3.793466985225677490e-01 6.045699119567871094e-02
3.813613057136535645e-01 6.311789900064468384e-02
3.408177495002746582e-01 5.842554196715354919e-02
3.366374671459197998e-01 5.785330384969711304e-02
3.657986223697662354e-01 5.928390100598335266e-02
3.720941841602325439e-01 6.015656515955924988e-02
3.720941841602325439e-01 6.404778361320495605e-02
4.035721123218536377e-01 6.612215191125869751e-02
3.501855731010437012e-01 5.785330384969711304e-02
3.774328529834747314e-01 6.078602746129035950e-02
4.035721123218536377e-01 6.526379287242889404e-02
3.352272510528564453e-01 5.842554196715354919e-02
3.983342051506042480e-01 6.554991006851196289e-02
3.499337434768676758e-01 5.931251496076583862e-02
4.004495143890380859e-01 6.582172214984893799e-02
3.929955363273620605e-01 6.409070640802383423e-02
3.498330116271972656e-01 5.931251496076583862e-02
3.761233687400817871e-01 6.409070640802383423e-02
3.570351600646972656e-01 5.931251496076583862e-02
3.455016613006591797e-01 5.931251496076583862e-02
3.622227311134338379e-01 5.958432704210281372e-02
3.485738933086395264e-01 6.168730184435844421e-02
3.579920828342437744e-01 6.107214465737342834e-02
3.548694849014282227e-01 6.257427483797073364e-02
3.664029836654663086e-01 6.168730184435844421e-02
3.704825341701507568e-01 6.287469714879989624e-02
3.684679269790649414e-01 5.871166288852691650e-02
3.684679269790649414e-01 6.168730184435844421e-02
5.406143665313720703e-01 9.552089869976043701e-02
5.079277157783508301e-01 9.341792017221450806e-02
5.763229727745056152e-01 9.909739345312118530e-02
5.372399687767028809e-01 9.283138066530227661e-02
5.321027636528015137e-01 9.373265504837036133e-02
5.806039571762084961e-01 1.002847850322723389e-01
5.048554539680480957e-01 9.373265504837036133e-02
5.385997891426086426e-01 9.493435174226760864e-02
5.670054554939270020e-01 1.053490936756134033e-01
5.448954105377197266e-01 9.524908661842346191e-02
5.596522092819213867e-01 1.035751551389694214e-01
5.419742465019226074e-01 9.586424380540847778e-02
4.821410179138183594e-01 9.055673331022262573e-02
4.916599392890930176e-01 9.055673331022262573e-02
4.655710160732269287e-01 8.728066831827163696e-02
4.539871513843536377e-01 8.461976051330566406e-02
4.258333146572113037e-01 8.225927501916885376e-02
4.372157156467437744e-01 8.078575879335403442e-02
4.132421314716339111e-01 7.663702964782714844e-02
3.975283503532409668e-01 7.546394318342208862e-02
3.974276185035705566e-01 7.514920830726623535e-02
3.817138373851776123e-01 7.217357307672500610e-02
3.734036684036254883e-01 6.595047563314437866e-02
3.713890910148620605e-01 7.131521403789520264e-02
3.640358448028564453e-01 6.567866355180740356e-02
3.650431334972381592e-01 6.595047563314437866e-02
3.640358448028564453e-01 6.949836015701293945e-02
3.641365766525268555e-01 6.981308758258819580e-02
3.533081710338592529e-01 5.750996246933937073e-02
3.470629453659057617e-01 5.750996246933937073e-02
3.709861636161804199e-01 6.015656515955924988e-02
3.846350014209747314e-01 6.134396046400070190e-02
3.472140431404113770e-01 5.931251496076583862e-02
3.898729383945465088e-01 6.343262642621994019e-02
3.951108455657958984e-01 6.523518264293670654e-02
4.077523946762084961e-01 6.640826910734176636e-02
3.490775525569915771e-01 5.815372988581657410e-02
3.972261548042297363e-01 6.585033982992172241e-02
3.489768207073211670e-01 5.815372988581657410e-02
4.035721123218536377e-01 6.585033982992172241e-02
